movie_id,genre_id
tt12588448,5
tt1258912,6
tt1258912,7
tt1258922,5
tt1258922,7
tt1258922,9
tt1258935,7
tt1258935,9
tt1258954,7
tt1258972,0
tt1258998,0
tt1258998,12
tt1258998,22
tt1259014,0
tt1259014,4
tt1259014,6
tt12590438,0
tt12590960,5
tt12591668,5
tt12591668,14
tt1259198,5
tt1259198,9
tt1259211,5
tt12592252,7
tt12592252,19
tt12592252,22
tt1259227,5
tt1259227,7
tt1259227,13
tt12592306,13
tt12592664,22
tt12592680,9
tt12592680,12
tt12592680,18
tt12592824,7
tt12593190,7
tt12593208,7
tt12593218,5
tt12593454,7
tt12593454,11
tt12593454,23
tt12594482,3
tt1259521,12
tt1259521,15
tt1259521,22
tt1259528,0
tt1259528,6
tt1259528,7
tt1259570,5
tt1259570,7
tt1259570,22
tt1259571,2
tt1259571,7
tt1259571,9
tt1259586,22
tt1259589,7
tt1259591,5
tt1259591,7
tt1259591,11
tt1259604,5
tt1259604,7
tt1259615,2
tt1259615,4
tt1259615,5
tt12598910,2
tt12598910,12
tt12600214,7
tt1260051,7
tt1260053,7
tt1260342,5
tt1260342,18
tt1260351,2
tt1260351,3
tt1260351,5
tt1260352,0
tt1260352,2
tt1260352,5
tt1260365,7
tt1260365,22
tt1260382,7
tt1260382,22
tt1260396,7
tt1260396,18
tt1260502,0
tt1260502,3
tt1260502,6
tt1260507,2
tt1260507,3
tt1260507,8
tt1260515,0
tt1260515,19
tt12605348,0
tt12605348,7
tt12605348,8
tt1260563,7
tt1260565,18
tt1260567,12
tt1260567,22
tt1260570,5
tt1260570,12
tt1260573,5
tt1260573,18
tt1260574,12
tt1260577,19
tt1260579,7
tt1260579,12
tt1260587,5
tt1260587,6
tt1260587,15
tt1260646,5
tt1260658,7
tt1260680,0
tt1260680,7
tt1260680,11
tt1260689,6
tt1260689,7
tt1260689,22
tt1260695,12
tt12607910,2
tt12607910,7
tt12607910,9
tt1261041,6
tt1261041,7
tt1261041,22
tt1261047,6
tt1261047,7
tt1261047,22
tt1261049,22
tt1261051,5
tt1261051,7
tt1261052,5
tt1261052,7
tt1261055,7
tt1261055,18
tt1261065,12
tt1261065,22
tt12610772,12
tt12610954,5
tt12610954,6
tt12610954,13
tt12611144,7
tt12611144,9
tt12611424,5
tt12611424,12
tt12611424,22
tt12612432,0
tt12612432,2
tt12612432,9
tt1261390,3
tt1261390,5
tt1261390,8
tt1261411,5
tt1261414,12
tt1261414,22
tt1261415,12
tt1261415,22
tt1261418,5
tt1261419,0
tt1261420,7
tt1261420,18
tt1261425,22
tt12614730,7
tt12615204,12
tt12615474,2
tt12615474,3
tt12615474,5
tt12616296,12
tt12616380,22
tt12617172,19
tt12617838,6
tt12617838,7
tt12617878,5
tt12617878,6
tt12617878,7
tt12617956,5
tt12617956,6
tt12617956,12
tt12618046,5
tt12618046,7
tt12618046,18
tt1261862,0
tt1261862,22
tt1261889,0
tt12618926,7
tt12619046,7
tt12619080,7
tt1261945,5
tt1261945,7
tt1261945,18
tt1261954,5
tt1261954,18
tt1261964,7
tt1261964,18
tt1261964,22
tt1261968,5
tt1261968,7
tt1261975,7
tt1261975,11
tt1261975,23
tt12619898,9
tt12619898,24
tt1262141,5
tt1262141,18
tt1262143,6
tt1262143,7
tt12621872,5
tt12622512,5
tt12622512,7
tt12622516,12
tt12622570,7
tt12622858,16
tt12623102,7
tt1262406,0
tt1262406,9
tt1262406,12
tt1262413,12
tt1262414,7
tt1262414,15
tt1262414,19
tt1262416,5
tt1262416,12
tt1262416,15
tt1262420,5
tt1262420,7
tt1262420,14
tt12624504,7
tt12624584,5
tt12624584,12
tt12624668,7
tt12624668,15
tt12624668,18
tt12625002,7
tt12625002,11
tt12625002,22
tt12625756,9
tt12625756,15
tt12625756,19
tt12626614,5
tt12628280,12
tt1262876,5
tt1262876,7
tt1262876,18
tt1262877,5
tt1262877,7
tt1262892,7
tt12628934,7
tt1262896,5
tt1262896,14
tt1262899,22
tt1262914,7
tt1262941,5
tt1262944,5
tt1262944,7
tt1262944,18
tt1262945,0
tt1262945,2
tt1262945,9
tt1262955,12
tt1262955,22
tt1262962,7
tt1262963,7
tt1262978,5
tt1262978,20
tt1262981,5
tt1262981,7
tt1262983,0
tt1262983,2
tt1262983,5
tt1262984,8
tt1262984,9
tt1262984,13
tt1262990,5
tt1262990,7
tt1263018,22
tt12631030,9
tt12631030,23
tt12631244,0
tt12631244,9
tt12631660,5
tt12631660,7
tt12631660,22
tt12633330,5
tt12633330,7
tt12633744,5
tt12633744,18
tt12636440,7
tt1263657,22
tt1263670,7
tt1263670,13
tt1263670,18
tt12636766,4
tt12636872,6
tt12636872,7
tt12636872,22
tt1263687,12
tt12636898,22
tt1263692,5
tt1263692,19
tt1263736,7
tt1263740,7
tt12637442,7
tt1263750,7
tt1263750,18
tt12637548,0
tt12637548,7
tt12637548,18
tt12637626,0
tt12637626,5
tt12637626,19
tt1263778,5
tt1263778,7
tt1263779,5
tt1263779,15
tt1263781,7
tt12637828,18
tt12637828,19
tt1263787,0
tt1263788,5
tt1263800,5
tt1263800,20
tt1263802,7
tt1263807,12
tt12638598,6
tt1264071,0
tt1264071,3
tt1264071,5
tt1264074,7
tt1264074,11
tt1264074,23
tt1264098,12
tt1264103,5
tt1264115,6
tt1264115,7
tt1264115,15
tt12642180,7
tt12642574,0
tt12642574,3
tt12642574,19
tt12643356,7
tt12644232,7
tt12645474,7
tt12647404,7
tt12648734,0
tt12648734,7
tt12648734,15
tt1264879,5
tt1264879,7
tt1264880,7
tt1264881,5
tt1264881,9
tt1264881,18
tt1264885,2
tt1264885,3
tt1264885,5
tt1264889,5
tt1264889,7
tt1264889,11
tt1264897,6
tt1264898,5
tt12649014,0
tt12649014,5
tt12649014,19
tt1264904,5
tt1264904,8
tt1264912,5
tt1264912,18
tt1264914,6
tt1264914,7
tt1264914,15
tt12649538,7
tt1264961,0
tt12651324,19
tt1265183,5
tt1265183,7
tt12652350,7
tt1265294,0
tt1265294,12
tt1265294,19
tt1265295,0
tt1265295,2
tt1265295,5
tt12653060,7
tt12653060,11
tt12653060,24
tt12653548,21
tt12654414,7
tt12655954,0
tt12655954,6
tt12655954,22
tt1265595,0
tt1265595,6
tt1265598,6
tt1265598,7
tt12656028,4
tt12656028,7
tt1265615,7
tt1265615,13
tt1265616,12
tt1265619,5
tt1265620,7
tt1265687,12
tt1265687,22
tt12657454,7
tt12658190,7
tt12658852,7
tt12658852,18
tt12659562,12
tt1265971,7
tt1265971,18
tt1265986,5
tt1265986,7
tt1265990,7
tt1265990,12
tt1265990,22
tt1265993,6
tt1265993,22
tt1265994,22
tt1266029,4
tt1266029,7
tt1266029,13
tt1266036,5
tt1266036,14
tt1266036,18
tt1266047,5
tt1266047,7
tt1266047,22
tt1266073,7
tt1266073,12
tt1266073,15
tt12660938,7
tt12660938,18
tt1266116,0
tt1266116,5
tt1266116,9
tt12661314,5
tt12661314,7
tt12661368,5
tt12661368,18
tt1266139,0
tt12661896,12
tt12662642,5
tt12663654,0
tt12663654,5
tt12664618,0
tt12664618,5
tt12664618,7
tt12664798,7
tt12664798,22
tt1266539,5
tt1266539,18
tt1266542,5
tt1266542,18
tt1266583,7
tt1266615,5
tt1266651,7
tt1266664,5
tt1266664,7
tt12667378,7
tt12670516,7
tt12670516,22
tt12670810,12
tt12670892,7
tt12670892,18
tt12670908,8
tt12671132,0
tt12671204,24
tt12671388,0
tt12671388,2
tt12671388,22
tt1267192,19
tt1267297,0
tt1267297,2
tt1267297,9
tt1267319,7
tt1267319,12
tt1267319,22
tt12673240,7
tt1267327,5
tt12673488,5
tt12673488,7
tt1267378,2
tt1267378,7
tt1267378,8
tt12674294,7
tt12674294,15
tt12674294,22
tt1267499,5
tt1267499,7
tt1267502,7
tt12675670,12
tt12675920,12
tt12675920,22
tt12676326,7
tt12676326,18
tt12676338,0
tt12676338,5
tt12676338,15
tt12676428,7
tt12676428,15
tt12676972,7
tt12676972,15
tt12676972,22
tt12677010,7
tt12677010,18
tt12677092,7
tt12677092,15
tt12677092,22
tt12677210,0
tt12677210,5
tt12677492,0
tt12677728,5
tt12677728,7
tt12677728,18
tt12677928,5
tt12677948,7
tt12678146,5
tt12678146,12
tt12678146,19
tt1267828,5
tt1267828,8
tt1267828,9
tt12679044,9
tt12680102,12
tt12680508,7
tt12680508,19
tt12680508,22
tt12680684,7
tt12680856,12
tt12681130,5
tt1268158,7
tt1268161,7
tt1268161,23
tt12681644,12
tt12681644,15
tt12681644,18
tt12681666,7
tt12681990,7
tt1268208,12
tt1268241,5
tt1268241,7
tt12682872,5
tt12682872,7
tt12682886,22
tt1268294,18
tt12682978,12
tt12683086,7
tt12683198,7
tt12683804,5
tt12683804,14
tt12684216,5
tt12684216,18
tt12684328,7
tt12685274,5
tt12685376,4
tt12685376,7
tt12685376,18
tt12687276,0
tt12687276,22
tt1268799,2
tt1268799,5
tt1268809,0
tt1268809,5
tt1268809,9
tt1268876,7
tt1268876,18
tt1268880,7
tt12688942,0
tt12689526,0
tt12689526,5
tt12689526,9
tt1268962,5
tt1268967,7
tt1268970,0
tt1268970,7
tt1268970,22
tt1268981,5
tt1268987,0
tt1268987,5
tt12690292,12
tt12690818,7
tt12690818,14
tt12692980,0
tt12692980,2
tt12692980,3
tt1269372,0
tt1269372,2
tt1269372,6
tt1269380,0
tt1269380,2
tt1269380,7
tt1269387,12
tt12694930,7
tt12694930,12
tt12694930,15
tt12695014,22
tt12695338,12
tt1269566,7
tt1269696,6
tt1269696,7
tt1269699,7
tt1269701,7
tt1269701,12
tt1269701,22
tt1269706,7
tt1269717,7
tt1269717,12
tt1269717,19
tt1269734,0
tt1269734,6
tt1269734,22
tt12697978,8
tt12698500,7
tt12699572,7
tt1270079,22
tt1270083,5
tt1270083,7
tt1270083,15
tt1270084,0
tt1270084,22
tt1270087,12
tt1270087,15
tt1270087,22
tt1270090,7
tt1270090,11
tt1270090,22
tt1270096,22
tt1270113,5
tt1270114,0
tt1270114,7
tt1270114,23
tt1270115,15
tt1270115,22
tt12701964,7
tt12702350,22
tt12702508,0
tt12702508,2
tt1270256,7
tt1270262,4
tt1270262,7
tt1270262,22
tt12702752,6
tt1270275,7
tt1270275,15
tt1270277,7
tt1270280,5
tt1270280,7
tt1270282,6
tt1270284,5
tt1270286,7
tt1270288,5
tt1270291,19
tt1270291,22
tt1270296,6
tt1270296,15
tt1270296,22
tt12703346,1
tt12703400,12
tt1270478,3
tt1270478,6
tt1270478,19
tt1270480,7
tt1270480,15
tt1270480,22
tt1270486,8
tt12706382,12
tt12706382,19
tt12706382,22
tt1270685,7
tt1270685,11
tt1270761,9
tt1270761,12
tt1270761,22
tt1270767,0
tt1270767,2
tt1270767,9
tt1270771,7
tt1270771,18
tt1270787,5
tt1270790,5
tt1270790,8
tt1270791,5
tt1270796,7
tt12707978,12
tt1270797,0
tt1270797,2
tt1270797,19
tt1270798,0
tt1270798,19
tt1270799,7
tt12708168,7
tt1270829,5
tt1270829,7
tt1270835,0
tt1270835,5
tt1270835,12
tt1270842,7
tt1270842,18
tt1270847,5
tt1270850,7
tt1270850,18
tt12708658,5
tt12708658,7
tt12708658,18
tt12709450,6
tt12709450,7
tt12710894,5
tt12710894,14
tt12711968,7
tt12711968,12
tt12711968,15
tt12712408,5
tt12712408,18
tt12712710,12
tt12713044,7
tt12713214,5
tt12713924,5
tt12714836,7
tt12715158,7
tt12715472,22
tt12716012,2
tt12716012,3
tt12716012,5
tt12716170,5
tt12716170,7
tt12716280,5
tt12716280,6
tt12716280,12
tt12717050,8
tt12717328,7
tt12717390,5
tt12717390,7
tt12717390,9
tt12717504,7
tt12717808,22
tt12717832,21
tt12718510,7
tt12718510,12
tt12718628,22
tt12719414,0
tt12719676,7
tt12719846,7
tt1271985,7
tt1271985,8
tt1271990,7
tt1272006,7
tt1272006,18
tt1272011,4
tt1272011,6
tt1272011,7
tt1272013,5
tt1272013,18
tt1272014,5
tt1272035,12
tt1272039,5
tt12720418,5
tt1272051,2
tt1272051,3
tt1272051,5
tt12721126,13
tt12721188,5
tt12721188,7
tt12721188,8
tt12723262,7
tt12723422,3
tt12723616,0
tt12723616,5
tt12723616,19
tt12724444,0
tt12724444,2
tt12724444,7
tt1272492,19
tt12725760,5
tt12725760,7
tt12725760,18
tt1272878,0
tt1272878,5
tt1272878,22
tt12728842,0
tt12728842,5
tt12728842,12
tt1272886,5
tt1272886,6
tt1272886,7
tt12729064,12
tt12729064,18
tt12730310,2
tt12730310,3
tt12730310,5
tt12730474,7
tt12731390,19
tt1273193,2
tt1273193,5
tt1273193,9
tt1273194,5
tt1273194,7
tt12731980,0
tt12731980,7
tt12731980,24
tt1273198,7
tt1273202,7
tt1273202,18
tt1273204,7
tt1273204,15
tt1273204,18
tt1273207,2
tt1273207,5
tt1273207,12
tt1273214,0
tt1273219,5
tt1273221,6
tt1273221,15
tt1273221,22
tt1273229,7
tt1273235,12
tt1273235,15
tt1273235,22
tt1273236,7
tt1273239,7
tt1273239,18
tt1273240,5
tt1273241,6
tt1273241,7
tt1273241,22
tt12734252,6
tt12734252,18
tt12734252,19
tt12734478,15
tt12735178,0
tt12735178,6
tt12735178,22
tt12735306,7
tt12735338,3
tt12735338,7
tt12735338,13
tt12735384,7
tt1273660,7
tt1273678,0
tt1273678,5
tt1273678,8
tt12739346,7
tt12739994,12
tt12740062,7
tt12740062,15
tt12740326,5
tt12740326,7
tt12740648,7
tt12740648,12
tt12740648,15
tt12742070,12
tt1274265,5
tt1274272,0
tt1274272,2
tt1274272,19
tt1274273,7
tt1274273,12
tt1274273,19
tt1274275,3
tt1274275,5
tt1274275,6
tt1274277,7
tt1274285,5
tt1274295,0
tt1274295,6
tt1274295,7
tt1274296,7
tt1274296,13
tt1274296,18
tt1274297,5
tt1274300,5
tt1274300,7
tt1274300,9
tt12743636,7
tt12744120,7
tt1274418,0
tt1274418,6
tt1274418,7
tt1274419,12
tt1274429,5
tt1274436,5
tt1274586,0
tt1274586,7
tt1274586,22
tt1274589,5
tt1274596,0
tt1274596,7
tt1274596,23
tt12746086,7
tt12746342,0
tt12746342,7
tt1274636,7
tt1274639,5
tt1274639,18
tt1274641,13
tt1274645,5
tt1274645,7
tt1274645,18
tt12746544,5
tt1274717,7
tt12747236,7
tt12747236,18
tt12747444,5
tt12747444,6
tt12747444,7
tt12747588,6
tt12747588,22
tt12748138,5
tt12748138,7
tt12748296,7
tt12748300,5
tt12748300,6
tt12748300,7
tt12748350,7
tt12749460,24
tt12749596,12
tt12749596,15
tt12749860,12
tt12750474,7
tt12750612,7
tt12750828,7
tt12751534,5
tt12751534,7
tt12751726,7
tt12751796,20
tt12752158,22
tt12752246,6
tt12752246,12
tt12752246,15
tt12752256,5
tt12752256,7
tt12752430,5
tt12752430,7
tt12752770,5
tt12752802,0
tt12752802,2
tt12752802,9
tt12753120,0
tt12753120,7
tt12753120,22
tt1275521,2
tt1275521,7
tt1275521,9
tt12755232,12
tt12755232,22
tt12755918,2
tt12756866,12
tt1275723,7
tt12757438,12
tt12757438,22
tt12757894,0
tt12757894,3
tt12757894,6
tt1275830,7
tt1275830,13
tt1275830,18
tt1275848,12
tt12758600,5
tt12758600,18
tt1275861,2
tt1275861,7
tt1275861,9
tt1275863,5
tt1275863,7
tt1275863,18
tt12758660,6
tt12758660,7
tt12758660,22
tt1275891,7
tt12759288,0
tt12759288,6
tt12759298,5
tt12759408,2
tt12759408,3
tt12759408,5
tt1275956,0
tt1275956,5
tt1275956,12
tt12760896,7
tt1276104,0
tt1276104,7
tt1276104,19
tt1276105,5
tt1276105,7
tt1276108,7
tt1276108,18
tt1276110,2
tt1276110,5
tt1276110,7
tt12761410,5
tt12761410,7
tt12762442,6
tt12762672,0
tt12762784,5
tt12763660,7
tt12763774,0
tt12763774,2
tt12763920,0
tt12763920,6
tt12763920,22
tt1276394,7
tt1276419,4
tt1276419,7
tt1276419,11
tt12764238,12
tt12764298,0
tt12764298,11
tt12764486,5
tt12764486,7
tt12764486,18
tt12764606,12
tt12764606,22
tt1276482,5
tt1276482,8
tt1276482,18
tt12765462,7
tt12765462,12
tt12765534,7
tt12766978,5
tt12766978,12
tt12766978,19
tt12767100,12
tt12767498,3
tt12767498,8
tt12767498,14
tt12767794,12
tt12768060,0
tt12768840,5
tt12768840,12
tt12768912,3
tt12768912,5
tt12768912,7
tt12768944,7
tt12769266,7
tt1276945,7
tt1276949,5
tt1276949,7
tt1276953,5
tt1276953,6
tt1276953,7
tt1276973,7
tt1276973,18
tt1276982,12
tt1276988,7
tt1276988,8
tt12769990,7
tt12771058,22
tt1277144,5
tt1277144,18
tt12773654,7
tt12773752,5
tt12773752,7
tt1277402,0
tt1277402,5
tt1277402,12
tt1277404,5
tt12774954,7
tt12775936,3
tt12775936,15
tt12775936,22
tt12776060,5
tt12776394,5
tt12776826,5
tt12776978,22
tt12777000,5
tt1277707,7
tt1277728,5
tt1277728,7
tt1277735,3
tt1277737,7
tt1277738,7
tt12777614,7
tt12779208,7
tt1277953,2
tt1277953,3
tt1277953,5
tt1277960,5
tt1277960,7
tt1277964,22
tt12779696,6
tt12779696,7
tt1278026,5
tt1278026,12
tt12780290,5
tt12780370,5
tt12780384,5
tt12780384,19
tt1278060,0
tt1278060,3
tt1278060,6
tt1278069,6
tt1278070,7
tt1278073,5
tt1278074,7
tt1278074,20
tt12780810,20
tt12780846,2
tt12780846,23
tt1278099,3
tt1278099,8
tt1278102,12
tt1278102,22
tt12781038,14
tt1278117,12
tt1278124,12
tt1278124,22
tt1278158,7
tt1278180,0
tt1278180,5
tt1278180,19
tt12781974,7
tt1278305,7
tt1278322,0
tt1278322,7
tt1278322,12
tt1278333,0
tt1278333,22
tt1278336,5
tt1278336,7
tt1278336,18
tt1278340,5
tt1278340,9
tt1278340,12
tt12783454,5
tt12783454,18
tt12783512,4
tt12783512,7
tt12783512,20
tt1278372,7
tt1278372,18
tt1278379,7
tt1278379,18
tt12784260,7
tt12784260,20
tt12784484,7
tt1278449,5
tt1278449,6
tt1278449,13
tt12785060,5
tt12785060,18
tt12785864,6
tt12786230,12
tt12787122,6
tt12787122,22
tt12787122,24
tt12787652,9
tt12787652,18
tt12788198,7
tt12788198,12
tt12788198,22
tt12788368,5
tt12788368,7
tt12788426,7
tt12788472,7
tt12788656,7
tt12788656,8
tt12788656,22
tt12788744,12
tt12789110,7
tt12789286,6
tt12789286,7
tt12789286,12
tt12789484,7
tt12789540,7
tt12789540,12
tt12789540,22
tt12789558,4
tt12789558,7
tt12789558,18
tt12789868,20
tt1279075,7
tt1279104,5
tt1279104,7
tt1279166,7
tt1279166,11
tt1279166,23
tt1279181,7
tt12791888,7
tt12792172,6
tt12792172,12
tt12792172,15
tt12792418,0
tt12792418,6
tt12792418,7
tt12792532,7
tt12792586,6
tt12792586,7
tt12792588,7
tt12792594,6
tt12792594,7
tt12792598,2
tt12792598,7
tt12792598,15
tt12792608,5
tt12792608,7
tt12792672,4
tt12792672,5
tt12793064,7
tt12793210,2
tt1279328,5
tt1279328,7
tt1279329,0
tt1279329,19
tt1279329,22
tt12794300,2
tt12794372,0
tt12794372,6
tt12794428,2
tt12794428,9
tt12794504,0
tt12794504,6
tt12794548,2
tt12794888,20
tt12797528,0
tt12797528,20
tt12797976,2
tt12797976,7
tt12798428,5
tt12799028,5
tt12799028,19
tt1279935,5
tt1279935,6
tt1279935,18
tt12799402,12
tt1279964,7
tt1279966,7
tt1279966,18
tt1279976,5
tt1279976,7
tt12799878,7
tt12799904,7
tt12799992,1
tt12800092,0
tt12800092,9
tt1280010,2
tt1280010,7
tt1280010,20
tt1280013,12
tt1280013,22
tt1280016,7
tt1280016,19
tt1280016,22
tt12800190,5
tt12800290,8
tt12800436,3
tt12800436,8
tt12800436,24
tt12800514,22
tt12800524,7
tt12800524,19
tt12800524,22
tt12800946,7
tt12801262,2
tt12801262,3
tt12801262,5
tt12801374,6
tt12801374,7
tt12801538,7
tt12801538,13
tt12801814,7
tt12801814,12
tt12802708,4
tt12802708,7
tt12803934,2
tt12803934,8
tt12804312,5
tt12804312,7
tt12804312,8
tt12804316,7
tt12804450,21
tt1280489,5
tt1280489,7
tt12804904,7
tt12804904,12
tt12804904,15
tt1280504,0
tt1280504,7
tt1280524,22
tt1280534,5
tt1280534,18
tt1280536,4
tt1280553,7
tt1280558,0
tt1280558,6
tt1280558,7
tt1280560,5
tt1280560,14
tt1280560,15
tt12805676,7
tt12805676,15
tt12805730,19
tt12805730,22
tt12806480,1
tt12806564,8
tt1280725,5
tt1280725,18
tt12807538,7
tt12807538,8
tt12808182,0
tt12808182,2
tt12808182,5
tt12808254,1
tt12809592,15
tt12809618,5
tt12810152,2
tt12810152,5
tt12810152,9
tt12810356,12
tt12810612,6
tt12810612,12
tt12810612,22
tt1281112,22
tt1281113,5
tt1281113,12
tt12813318,12
tt1281374,7
tt1281374,15
tt1281374,22
tt1281383,7
tt1281397,12
tt12814528,7
tt12814600,7
tt12816898,2
tt12816898,7
tt1281834,7
tt12818590,0
tt12818590,5
tt12818590,19
tt1281951,7
tt1281955,7
tt1281962,7
tt1281966,0
tt1281966,7
tt1282017,5
tt1282017,7
tt1282036,0
tt1282036,3
tt1282036,5
tt1282040,5
tt1282041,7
tt1282046,7
tt1282046,11
tt1282046,23
tt12820516,0
tt12820524,19
tt1282056,12
tt1282083,0
tt1282083,5
tt1282083,22
tt1282093,7
tt1282093,18
tt1282093,23
tt12821214,11
tt1282136,7
tt1282136,19
tt1282139,7
tt1282140,5
tt1282140,7
tt1282140,18
tt1282152,7
tt1282152,22
tt1282153,7
tt1282153,9
tt1282155,7
tt1282155,18
tt1282220,7
tt12823084,7
tt12823084,19
tt1282371,5
tt1282371,7
tt1282371,15
tt12824160,7
tt12824664,5
tt12825042,7
tt12825632,2
tt12825632,6
tt12825632,15
tt12826450,7
tt12826940,5
tt12827662,18
tt12827718,7
tt12828136,5
tt12828136,7
tt12829576,7
tt12829798,5
tt12829798,7
tt12829798,18
tt12829958,7
tt12829958,9
tt12829958,12
tt12831260,7
tt12831584,12
tt12831584,22
tt12831788,7
tt12831818,7
tt12832150,7
tt1283278,22
tt12832916,2
tt12832916,12
tt12832916,15
tt12833358,7
tt12833906,18
tt1283473,5
tt1283473,7
tt1283481,5
tt1283481,7
tt12835186,4
tt12835240,7
tt12835290,3
tt1283540,12
tt1283540,22
tt1283542,5
tt1283546,0
tt12837368,7
tt12837402,7
tt12837504,7
tt12837914,9
tt12838276,5
tt12838276,7
tt12838276,19
tt12838350,22
tt12838738,0
tt12838738,9
tt12838766,0
tt12838766,2
tt12838766,7
tt1283876,12
tt12838774,0
tt12838774,9
tt12838802,12
tt1283881,5
tt1283881,18
tt1283887,5
tt1283887,22
tt1283896,7
tt1283900,7
tt1283900,15
tt1283900,22
tt1283908,12
tt1283911,5
tt1283913,5
tt1283913,7
tt1283913,8
tt12839228,24
tt1283923,12
tt1283923,18
tt1283930,0
tt1283935,0
tt1283935,2
tt1283935,12
tt1283947,7
tt1283947,9
tt1283947,12
tt12839480,5
tt1283952,5
tt1283952,18
tt1283956,0
tt1283956,6
tt1283956,7
tt12839622,5
tt1283971,7
tt1283976,7
tt12839816,7
tt1284066,22
tt12840926,7
tt12841040,7
tt12842524,5
tt12843864,12
tt12843864,22
tt1284444,7
tt12844634,9
tt12844726,5
tt12844726,18
tt12844798,19
tt12844834,12
tt12844834,15
tt1284485,5
tt1284485,9
tt1284485,12
tt1284501,7
tt1284515,7
tt1284515,22
tt12845208,0
tt12845208,9
tt1284523,7
tt1284524,12
tt1284526,7
tt1284526,18
tt12845282,0
tt12845282,7
tt12845296,23
tt1284535,7
tt1284572,7
tt1284575,5
tt1284575,18
tt1284576,7
tt1284576,18
tt1284577,7
tt1284579,7
tt1284583,7
tt12845844,5
tt1284587,7
tt1284591,7
tt1284656,0
tt1284656,6
tt12846810,0
tt12847806,12
tt12847812,7
tt12847980,0
tt12849168,17
tt12849496,0
tt12849496,9
tt1284977,5
tt1284977,7
tt1284990,7
tt1284992,7
tt1284992,18
tt12849978,2
tt12849978,5
tt12850030,7
tt12850062,0
tt12850062,2
tt12850062,3
tt1285009,12
tt1285010,12
tt1285010,22
tt1285015,5
tt1285016,4
tt1285016,7
tt12851092,8
tt12851142,8
tt1285114,7
tt1285118,0
tt1285118,7
tt1285118,9
tt12851324,0
tt12851324,5
tt12851324,12
tt12851396,0
tt12851396,2
tt12851396,3
tt1285144,7
tt12851564,5
tt12851564,7
tt1285174,7
tt1285174,23
tt12851872,5
tt12851872,7
tt12851872,12
tt12851968,5
tt1285211,22
tt1285212,5
tt1285217,12
tt1285217,22
tt1285219,12
tt1285228,5
tt1285240,12
tt1285240,22
tt1285241,0
tt1285241,6
tt1285241,22
tt1285243,7
tt1285245,0
tt1285245,7
tt1285245,20
tt1285256,6
tt1285256,15
tt1285256,22
tt1285260,7
tt1285309,5
tt1285309,7
tt1285313,2
tt1285313,7
tt1285313,9
tt12854696,1
tt12854980,6
tt12855698,2
tt12856150,21
tt12856188,5
tt12856524,0
tt12856524,5
tt12856524,22
tt12857614,18
tt12857636,7
tt12859372,5
tt12859372,7
tt12860504,7
tt12860504,12
tt12860504,15
tt12860596,0
tt12860934,8
tt12861212,7
tt12861212,12
tt12861212,22
tt1286146,0
tt1286146,6
tt1286146,7
tt1286147,0
tt1286147,19
tt1286147,22
tt12861508,0
tt12861508,22
tt1286151,7
tt12861558,0
tt1286159,5
tt1286159,7
tt1286159,8
tt12861616,7
tt12861850,5
tt12861850,6
tt12861850,7
tt12862032,0
tt12862032,2
tt12862032,3
tt12862516,7
tt1286559,5
tt1286559,20
tt1286562,7
tt12865718,7
tt1286648,7
tt1286650,7
tt1286744,7
tt1286746,0
tt1286746,7
tt1286746,22
tt1286747,4
tt1286747,6
tt1286747,11
tt1286748,7
tt1286749,5
tt12867504,7
tt1286753,5
tt1286753,7
tt1286765,12
tt1286809,7
tt12868184,5
tt1286833,0
tt1286833,7
tt1286833,14
tt12869176,6
tt12869176,7
tt12869276,7
tt12870980,7
tt12870980,15
tt12870980,22
tt12871602,3
tt12872350,9
tt12872350,19
tt12872484,12
tt12872946,5
tt12872946,7
tt12873228,5
tt12873254,4
tt1287326,0
tt1287326,2
tt1287326,9
tt1287358,7
tt1287363,0
tt1287363,6
tt1287363,12
tt12874166,6
tt12874538,0
tt12874538,2
tt12874538,5
tt1287468,0
tt1287468,5
tt1287468,8
tt12874840,13
tt12874840,19
tt12874922,21
tt1287494,7
tt12875782,0
tt12875782,7
tt12875782,9
tt12875946,1
tt12876132,0
tt12876132,2
tt12876132,3
tt12877334,5
tt12877334,7
tt12877640,7
tt12877640,12
tt12877640,15
tt1287829,7
tt1287843,0
tt1287843,5
tt1287875,7
tt1287876,7
tt1287876,9
tt1287876,12
tt1287878,7
tt12879602,13
tt12879624,3
tt12879624,7
tt12879624,18
tt12879746,7
tt12880558,7
tt12881834,7
tt12882112,5
tt12882620,12
tt12882620,15
tt12882620,22
tt12883450,7
tt12883470,5
tt1288367,5
tt1288367,13
tt1288367,18
tt1288376,7
tt1288380,3
tt1288399,12
tt1288403,0
tt1288403,2
tt1288403,19
tt1288406,5
tt1288411,7
tt1288411,9
tt1288411,19
tt1288461,0
tt1288461,3
tt1288461,5
tt1288473,9
tt1288482,6
tt1288482,22
tt1288502,7
tt1288505,5
tt1288505,8
tt1288506,0
tt1288506,6
tt1288506,12
tt12885272,4
tt12885272,7
tt12885272,14
tt1288558,12
tt1288564,5
tt1288564,7
tt1288564,18
tt1288571,7
tt12885852,0
tt12885852,2
tt12885852,3
tt1288587,0
tt1288587,7
tt12885984,5
tt12885984,7
tt1288600,5
tt1288601,7
tt1288633,6
tt1288633,7
tt1288635,7
tt1288636,12
